date,heading,main_content,location,url
12/13/2023,What is COP28 in Dubai and why is it important?,"World leaders have reached a new agreement to tackle climate change at a big UN meeting in Dubai.
The summit followed a year of extreme weather events in which many climate records were broken.
What was COP28 and where was it?
COP28 was the 28th annual United Nations (UN) climate meeting, where governments discuss how to limit and prepare for future climate change.
The summit took place in Dubai, in the United Arab Emirates (UAE). It was scheduled to last from 30 November to 12 December 2023, but overran by a day.What does COP stand for?
COP stands for ""Conference of the Parties"", where the ""parties"" are the countries that signed up to the original UN climate agreement in 1992.
Why was holding COP28 in Dubai controversial?
The UAE is one of the world's top 10 oil-producing nations.
It appointed Sultan al-Jaber, chief executive of the state-owned oil company, as COP28 president.Oil - like gas and coal - is a fossil fuel. These are the main causes of climate change because they release planet-warming greenhouse gases like carbon dioxide when burned for energy.Mr Jaber's oil company is expected to rapidly expand production this decade.
Documents leaked to the BBC also suggested the UAE planned to use its role as COP28 host to strike new oil and gas deals.
Mr Jaber previously argued that he was uniquely well-placed to push for action from the oil and gas industry.
He said that as chairman of renewable energy firm Masdar, he had overseen the expansion of clean technologies like wind and solar power.
What was agreed at COP28 about fossil fuels?
For the first time, countries agreed on the need to ""transition away from fossil fuels in energy systems"".The text calls for this to be done ""in a just, orderly and equitable manner"". This is seen as an important recognition that richer countries are expected to move away from coal, oil and gas more quickly.
However, the deal doesn't compel countries to take action, and no timescale is specified.
Getty Images Coal power station in China.Getty Images
The COP28 deal was the first to note the need to move away from the fossil fuels that drive global warming
Many groups - including the US, UK, EU and some of the nations which are most vulnerable to climate change - had wanted a more ambitious commitment to ""phase out"" fossil fuels.
The agreement includes global targets to triple the capacity of renewable energy like wind and solar power, and to double the rate of energy efficiency improvements, both by 2030.
It also calls on countries to accelerate low- and zero-emission technologies like carbon capture and storage.
Examining the impact of COP28's big step forward
How is my country doing tackling climate change?
Is the UK on track to meet its climate targets?
Why was COP28 so important?
COP28 came at a crucial time for the key target to limit long-term global temperature rises to 1.5C.
This was agreed by nearly 200 countries at COP21, which was held in Paris in 2015.
The Paris commitment is crucial to avoid the most damaging impacts of climate change, according to the UN's climate body, the Intergovernmental Panel on Climate Change (IPCC).
However, before the final deal was agreed at COP28, there were warnings that the world is actually on track for around 2.7C of warming by 2100.
Recent progress had not been in line with what was required, the UN said, leaving a ""rapidly narrowing"" window for action to keep the 1.5C limit in reach.
Five climate change solutions under the spotlight at COP28
What you can do to reduce carbon emissions
Who went to COP28?
Around 200 nations were represented in the talks.
UK Prime Minister Rishi Sunak, German Chancellor Olaf Scholz, French President Emmanuel Macron, and Indian Prime Minister Narendra Modi were among the world leaders to attend the beginning of the summit.
US President Joe Biden and China's Xi Jinping did not go, but both countries were heavily represented.
Getty Images King Charles addresses the COP28 summit in Dubai in December 2023Getty Images
King Charles gave the opening address, warning that humans were carrying out a ""vast, frightening experiment"" on the planet.
Nearly 100,000 politicians, diplomats, journalists and campaigners registered for the meeting, making it the biggest climate conference ever held.
This included around 2,400 people connected to the coal, oil and gas industries, which underlined concern about the influence of fossil fuel groups.
Will richer countries pay for climate change?
As COP28 got under way, it was announced that the ""loss and damage"" fund could start handing out money.
The fund was agreed at COP27. The idea is that richer countries - historically the main contributors to warming - pay poorer countries already facing the effects of climate change.
Getty Images Man standing in floodGetty Images
South Sudan is one many developing countries ravaged by the effects of climate change
But the details had remained deeply contested, with wealthy countries like the US reluctant to accept liability for past emissions.
A relatively small amount of money has been pledged so far, but getting the fund up and running is seen as a crucial step in building trust between richer and poorer countries.Separately, in 2009, developed countries pledged to give $100bn (£80bn) a year to developing countries by 2020, to help them reduce emissions and prepare for climate change.
The target was missed in 2020, but is ""likely"" to have been met in 2022, according to preliminary data.
The COP28 agreement highlights ""the growing gap"" between the needs of developing countries and the money provided to cut emissions - but there is no requirement for developed countries to provide more support.
Will COP28 make any difference?
Critics of previous COPs, including campaigner Greta Thunberg, accuse the summits of ""greenwashing"" - that is, letting countries and businesses promote their climate credentials without actually making the changes needed.
But the summits do offer the potential for global agreements that go beyond national measures.
For example, the 1.5C warming limit, agreed at COP21, has driven ""near-universal climate action"", according to the UN.
This has helped bring down the level of warming the world can expect - even though the world is still not acting at anywhere near the pace needed to achieve the Paris goals.
Ultimately, the success of COP28 will be determined by the changes the world puts into practice in the years ahead.",Global,https://www.bbc.com/news/science-environment-67143989
12/7/2023,Cop28: highlights and lowlights so far,"A few days into the conference, in a story that made headlines around the world, the Guardian's Damian Carrington and the Centre for Climate Reporting revealed that Sultan Al Jaber had said in a video call last month that there was ‚Äúno science‚Äù indicating that a phase-out of fossil fuels was needed to restrict global heating to 1.5C (2.7F).
Outcry from climate scientists followed and Al Jaber, who runs the UAE‚Äôs state-owned oil company, Adnoc, the following day in which he was forced to defend his views. He claimed his remarks were misrepresented and that he believed a phase-down and phase-out of fossil fuels was ‚Äúinevitable and in fact essential‚Äù.
Concerns this Cop is too dominated by the fossil fuel industry, however, were heightened again on Tuesday when an analysis showed a record number of fossil fuel lobbyists had access. This amounted to more than 2,400 people ‚Äì or four times more than were registered the previous year.
Such an agreement would amount to a historic commitment, but every word of how this would be phrased is being haggled over, including whether this is a reduction or elimination of ‚Äúunabated‚Äù fossil fuels ‚Äì and what exactly that means. How this plays out will go a long way to deciding if this conference is a success.
A draft text was published on Tuesday and negotiators revealed there had been some progress but the big decisions were yet to be taken, the Guardian‚Äôs Fiona Harvey reported:
‚Äòemissions
The position of China is also under scrutiny. A final text is scheduled to be agreed by the conference‚Äôs end on 12 December, though talks sometimes run on beyond this.
Sign up to Down to Earth
Privacy Notice: Newsletters may contain information about charities, online ads, and content funded by outside parties. If you do not have an account, we will create a guest account for you on to send you this newsletter. You can complete full registration at any time. For more information about how we use your data see our Privacy Policy. We use Google reCaptcha to protect our website and the Google and Terms of Service apply.
UK: In a speech at the opening of the conference, King Charles of a ‚Äúvast, frightening experiment‚Äù on the natural world.
US: The president, Joe Biden, sent the vice-president, Kamala Harris, instead of appearing himself, and her appearance got a , not least because of the US‚Äôs booming oil and gas extraction industry.
Colombia: The president, Gustavo Petro, formally joined an alliance of nations calling for a fossil fuel non-proliferation treaty to prevent the ‚Äúomnicide of planet Earth‚Äù. Petro said some would ask why a country reliant on fossil fuels would want to ‚Äúcommit suicide‚Äù but said ‚Äúwe are avoiding the omnicide of the world‚Äù the Guardian's Patrick Greenfield .
Brazil: Luiz In√°cio Lula da Silva, Brazil‚Äôs president, said it was not possible to tackle the climate crisis without also tackling inequality. Meanwhile, campaigners expressed alarm that Brazil chose the first day of the conference to .
Russia: On Wednesday, Vladimir Putin, the Russian president, to discuss the Israel-Gaza conflict,
",Global,https://www.theguardian.com/environment/2023/dec/07/cop28-first-half-un-climate-conference-dubai
12/10/2023,"COP28: The UNís net-zero food plan to save the 1.5-degree goal, combat climate ëdoomismí","The UN Food and Agriculture Organization (FAO) has identified 10 priority areas ñ such as livestock, soil and water, crops, diets and fisheries ñ where following the roadmap can help push the world closer to achieving ëZero Hungerí, the second of the 17 Sustainable Development Goals (SDGs) 

The aim: to transform agrifood systems ñ which encompass how the food we eat is farmed or raised, how it is transported, and how and where we dispose of it ñ growing harvesting from net emitters to into a carbon sink by 2050, capturing 1.5 gigatons of greenhouse gas emissions annually.

The goal: To help to eliminate world hunger without driving the planet past the 1.5 degree limit for global warming as set by the Paris Agreement. 

On the side lines of the UN climate conference in Dubai (COP28), UN News spoke to David Laborde, Director of the Agrifood Economics Division at FAO, who said that the roadmap is designed to avoid ìdoomismî and provides avenues to act today in a way that can benefit all now and in the future. 

ìWe need policymakers to act. We need the civil society to be mobilized and the private sector to understand that making better choices today means making investments more sustainable and more profitable for tomorrow.î

While 120 action points may seem like a great deal, Mr. Laborde stressed that the end goal is to achieve ìa system transformation where everyone has to play a roleî.

FAO launches global roadmap process to eradicate hunger within 1.5∞C limits
© FAO/Alessandro Penso FAO launches global roadmap process to eradicate hunger within 1.5∞C limits
ëA good starting pointí

Meanwhile, FAOís chief economist, Maximo Torero, told UN News that the goal of this roadmap is to transform agrifood systems through accelerated climate actions to ìhelp achieve food security and nutrition for all, today and tomorrow.î

With around 738 million chronically malnourished people around the world, Mr. Torero said food must be part of the discussion on climate and must attract climate investments, which currently sit at a meagre four percent.

According to a report released in connection to the roadmap, FAO said climate finance flowing to agrifood systems is strikingly low and continues to diminish compared to global climate finance flows, at a time when this type of financing is urgently needed.


He said the work being done at COP28 is ìa good starting pointî, and this roadmap can provide guidance for implementing the Emirates Declaration on Sustainable Agriculture, Resilient Food Systems, and Climate Action, which was launched at the high-level opening of the conference. 

Accelerating implementation

Tweet URL

The FAO initiative was launched on the day dedicated to food, agriculture and water at Dubaiís Expo City, where ministers and other senior officials gathered to discuss pathways towards implementing the Emirates Declaration, now signed by over 150 member States. 

In a message to the high-level event, UN Deputy Secretary-General Amina Mohammed said the Declaration is a ìpowerful statement of political will to drive the transitions we needî as the deadline to achieve the 2030 Agenda fast approaches. 

ìWith seven years remaining to achieve our sustainable development and climate goals, we need to urgently strengthen our collective efforts using food systems as a lever to accelerate implementation.î

Ms. Mohammed added that any path to fully realizing the long-term goals of the Paris Agreement must include agriculture and food systems, from which over one third of emissions emanate.  

A ëseaweed revolutioní

One innovative solution to some of the most pressing global challenges humanity is facing today can be found in seaweed, ìthe greatest untapped resource we have on the planetî.

Thatís according to Vincent Doumeizel, Senior Advisor on Oceans to the UN Global Compact, who told the UN News team at COP28 that he was leading the ìseaweed revolutionî which could help tackle not only the climate crisis, but also the food security and social crises. 

Mr. Doumeizel highlighted the enormous ability of seaweed to absorb carbon and be a sustainable substitute for plastics, making it a great tool for climate mitigations and biodiversity restoration. 

ìSeaweed can grow very fast ñ up to 40 centimetres a day to reach 60 meters high. So, they are a real forest, and they absorb more carbon than the Amazon Forest.î

Vincent Doumeizel, Senior Advisor on Oceans to the UN Global Compact, speaking to UN News at COP28 in Dubai.
UN News / Ezzat El-Ferri
The Oceans expert said outdated food systems are among the biggest contributors to climate change, biodiversity loss, water scarcity, soil depletion and social injustice, ìwith a massive number of modern slave active in these food systemsî.

He said seaweed farming in East Africa has already proven its ability to create jobs and empower women in East Africa where ì80 percent of the revenues go to womenî. 

Mr. Doumeizel noted that despite being nutrient and protein-packed, almost all the very little seaweed we eat today is gathered on the beaches.

He stressed the need to ìchange the narrativeî of fear and doom being presented to the future generations and to ìfeed them hope and optimismî. 

ìI believe that if we learn to cultivate the ocean, we will be remembered as the first generation on the planet that will be able to feed the entire population while mitigating climate change, while restoring biodiversity and alleviating poverty. We can be remembered as such, but it needs to be altogetherî.


",Global,https://news.un.org/en/story/2023/12/1144617
7/24/2023,"Drive to eliminate global hunger by 2030 has stalled, UN warns","A goal to eliminate global hunger by 2030 looks increasingly impossible to achieve as the number of people suffering chronic hunger has barely changed over the past year, a UN report says.The annual State of Food Security and Nutrition in the World report, published on Wednesday, said about 733 million people faced hunger in 2023 ñ one in 11 people globally and one in five in Africa ñ as conflict, climate change and economic crises take their toll.
Global hunger remains high with more than 733 million facing hunger
It is estimated that between 713 and 757 million people, corresponding to 8.9 and 9.4 percent of the global population, respectively, may have faced hunger in 2023. Considering the mid-range (733 million), this is about 152 million more people than in 2019.
David Laborde, director of the division within the UN Food and Agriculture Organization (FAO) that helps prepare the survey, said that although progress had been made in some regions, the situation had deteriorated on a global level. The report also noted that 71.5 percent of people in low-income countries were not able to afford a healthy diet last year, compared with 6.3 percent in high-income countries.

While famines are easy to spot, poor nutrition is more insidious but can nonetheless scar people for life, stunting both the physical and mental development of babies and children and leaving adults more vulnerable to infections and illnesses.

ìWe are in a worse situation today than nine years ago when we launched this goal to eradicate hunger by 2030,î he told the news agency Reuters, saying challenges such as climate change and regional wars had grown more severe than envisaged a decade ago.

If current trends continue, about 582 million people will be chronically undernourished by the end of the decade, the report said.

Regional trends varied significantly with hunger continuing to rise in Africa, where growing populations, wars and climate upheaval weighed heavily. By contrast, Asia has seen little change, and Latin America has improved. ìMalnutrition affects a childís survival, physical growth, and brain development,î UNICEF Executive Director Catherine Russell said in a statement.

But she noted how global child stunting rates have dropped by one-third, or 55 million, in the past two decades and said this showed investments in child nutrition can tackle the current challenges.

ìWe must urgently step up financing to end child malnutrition. The world can and must do it. It is not only a moral imperative but also a sound investment in the future,î Russell said.

The UN also said the way the antihunger drive was financed had to change because greater flexibility is needed to ensure the countries most in need get help.

ìWe need to change how we do things to be better coordinated, to accept that not everyone should try to do everything but really be much more focused on what we are doing and where,î Laborde said.

Laborde noted that international aid linked to food security and nutrition amounted to $76bn a year, or 0.07 percent of the worldís total annual economic output.

ìI think we can do better to deliver this promise about living on a planet where no one is hungry,î he said.",Global,https://www.aljazeera.com/news/2024/7/24/drive-to-eliminate-global-hunger-by-2030-has-stalled-un-warns
2/9/2023,Inflation and recession: Can the world defeat both in 2023?,"When global leaders gathered at the annual World Economic Forum conclave in Davos last month, they were looking at a bleak economic scenario.",Global,https://www.aljazeera.com/features/2023/2/9/is-a-2023-recession-the-cost-of-fighting-inflation
7/5/2023,"How Inflation and Interest Rates Vary Around the World
",Not Found,Global,https://www.nytimes.com/2023/07/05/business/economy/inflation-global.html
2/14/2023,New Zealand declares National State of Emergency as Cyclone Gabrielle causes havoc,"The New Zealand government has declared a National State of Emergency for just the third time in history as Cyclone Gabrielle causes widespread flooding, landslides, and huge ocean swells across the North Island.",New Zealand,https://www.thehindu.com/news/international/new-zealand-declares-national-state-of-emergency-as-cyclone-gabrielle-causes-havoc/article66506106.ece
5/22/2023,"India can become biggest chip producer in next 5 yrs: Vaishnaw at Express Adda
","In December 2021, the Centre had announced a $10 billion semiconductor manufacturing plan with a fabrication plant expected to get approval soon. India can become biggest chip producer in next 5 yrs: Vaishnaw at Express AddaIndia will become the biggest semiconductor manufacturing destination in the world in the next five years with the Centre ensuring that the right ecosystem is built, with production in India being the cheapest globally, Minister of Electronics and IT Ashwini Vaishnaw said during the Express Adda Saturday.",Not Found,https://indianexpress.com/article/business/economy/india-can-become-biggest-chip-producer-in-next-5-yrs-vaishnaw-at-express-adda-8621804/
12/25/2023,Opinion: The Year India Engaged The World On Its Own Terms,"As we bid adieu to the year 2023, we are witnessing a global order that has been fundamentally reconfigured - politically, economically and diplomatically. Trends that were simmering below the surface for the last few years have burst into the open, revealing in the all their complexities the challenges that are becoming difficult to manage by extant frameworks and institutions. There is an intellectual void at the very heart of international relations and it is being filled by the overuse of the term ""disruption."" Whatever the world can't seem to grapple with or come to terms with is being labelled ""disruptive."" Indeed, this is an inflection point but the underlying forces shaping it had been there with us for some time now. 
The world is grappling with the fundamental transformations brought in by shifting power balance, technological overreach, and institutional decay. These underlying shifts have been exacerbated by the COVID-19 pandemic and wars in Eurasia and the Middle East, resulting in global inflationary pressures, food and energy crises, and widespread economic downturn. Nations are frantically scraping their coffers to provide for their citizens' basic needs, and we are standing farther from achieving the Sustainable Development Goals (SDGs).
The post-COVID international landscape has been marred by increasing geo-political and geo-economic tensions. In the Indo-Pacific, the central theatre of global competition, several of these have culminated to present India with a series of challenging questions. These include navigating great power rivalry, conflicts, economic crises, deglobalisation, and adverse climate events, all against the backdrop of a weakening multilateral order.  
However, each of these challenges is equally offset by opportunities for India. Most notably these include the chance to regain trust and leverage in its neighbourhood, gain from the relocation of global supply chains, expand cooperation with the west, push its agenda for clean energy transition and solidify its credentials as a global leader while steering international discourse and cooperation. Successful navigation of these challenges and opportunities by India in the Indo-Pacific has the potential to elevate its status in the global order and ultimately provide it with crucial strategic gains.
This year saw India taking on the global leadership role with aplomb as its G-20 presidency gave New Delhi a chance to shape the agenda for global cooperation in a world emergingfrom the shadows of the COVID-19 pandemic. For India, this was an opportunity to underline its emerging status as a ""leading power."" The G-20 is unique in so far as it brings together the developed and the developing nations to discuss and create solutions to global governance challenges. New Delhi used this platform vociferous in giving voice to the aspirations of the Global South, at a time when few global powers have neither the time nor resources to cater to the most vulnerable-occupied as they are with their own domestic woes. The pressures of global disruption are being absorbed most by the poorer economies and few powers are willing to consider their challenges with the seriousness they deserve. By hosting one of the highest-profile international gatherings ever at a time of great turbulence and managing to forge consensus among key global stakeholders despite fragmentation, New Delhi signalled its readiness to think big and deliver big-something that much of the world had long expected from India.
This is in sync with India's desire to play a larger global role by not only participating in key global alliances and multilateral for a but also creating new ones, thereby demonstrating its commitment to collaborative and inclusive global governance in areas as diverse as climate change, sustainable development, global health, and peacekeeping. As a responsible global stakeholder, India's role as the ""first responder"" during natural disasters or conflicts has been key in enhancing its global profile. From being a persistent naysayer to a nation willing to share responsibility for global governance has been one of the most striking trends in Indian foreign policy. 
The second trend visible this year was India's continuing ability to balance its key partnerships. New Delhi's ties with major global powers continued to grow despite challenges. The Ukraine war did not create a rupture in India's ties with the West, something that was anticipated when the conflict had begun last year. Instead, these relations continued to grow and evolve. Despite the US accusations pertaining to the planned assassination of a Sikh separatist leader and US citizen Gurpatwant Singh Pannun, Indo-US ties have retained their momentum with cooperation on critical and emerging technologies emerging as a key driver. The dramatic resurgence of the Quadrilateral Security Dialogue - the Quad - is the strongest manifestation of this new reality where the US and India are willing to forge a new partnership based on emerging realities. At the same time, India has been able to maintain its close defence and strategic ties with Russia.
The final aspect of India's external engagement this year has been a growing realisation that there is no substitute to building domestic capacities in critical sectors. Only a strong and self reliant India can take on an increasingly belligerent China and sustain it through regular systemic disruptions. If COVID-19 alerted India to the need for self reliance in critical infrastructure, the Russia-Ukraine war made it aware of the challenges that lie ahead with an acute dependence on other actors for defence supplies. In 2023, India clocked its highest defence export value of Rs.15,920 crores or roughly $5 billion-10 times more than the Rs.1,521 crores it garnered in 2016-17 for defence exports. This is a pivotal moment for the country's burgeoning military-industrial complex, while also significant for the government's larger 'Atmanirbhar' Initiative, where the defence industry is arguably leading the transition. In the economic realm, this has translated into a greater openness to forge substantive trade partnerships with like-minded nations. 
This is an inflection point for the global order and for India. India is on the cusp of achieving something dramatic: not only a top-tier economic power that is also a multicultural democracy but also a top-tier geopolitical player that can lead, not simply balance. The choices that New Delhi will make over the next few years will define the contours of that rise.
Harsh V. Pant is a Professor of International Relations at King's College London. His most recent book is ""India's Afghan Muddle"" (HarperCollins)
Disclaimer: These are the personal opinions of the author.",Not Found,https://www.ndtv.com/opinion/the-year-india-engaged-the-world-on-its-own-terms-4738184
9/9/2023,Rice Prices Hit 15-Year High Globally After India Curbs: UN Food Body,"India announced in July a ban on exports of non-basmati white rice (Representational)
Paris, France:
Global rice prices reached a 15-year high in August after top exporter India banned some overseas sales of the grain, the Food and Agriculture Organization said Friday.
While global food prices eased in August, those of rice rose 9.8 percent compared to the previous month, ""reflecting trade disruptions in the aftermath of a ban on Indica white rice exports by India"", the FAO said in a monthly report.
""Uncertainty about the ban's duration and concerns over export restrictions caused supply-chain actors to hold on to stocks, re-negotiate contracts or stop making price offers, thereby limiting most trade to small volumes and previously concluded sales,"" the UN agency said.
Rice is a major world food staple and prices on international markets have soared in the wake of the Covid pandemic, the war in Ukraine and the impact of the El Nino weather phenomenon on production levels.
India announced in July a ban on exports of non-basmati white rice, which account for around a quarter of its total.
The consumer affairs and food ministry said at the time that the move would ""ensure adequate availability"" and ""allay the rise in prices in the domestic market"".
India accounts for more than 40 percent of all global rice shipments.
The ban was expected to hit African nations, Turkey, Syria and Pakistan, all of which were already struggling with high inflation, data analytics firm Gro Intelligence warned in a note in July.
The Philippines, one of the world's top importers of rice, reached a five-year agreement with Vietnam on Thursday to buy rice.
El Nino effect
World rice stocks are forecast to reach an all-time high of 198.1 million tonnes, with India and China holding nearly three quarter of this volume like in previous seasons, according to the FAO.
This total represents around 38 percent of rice consumption forecast over the same period.
But aggregate rice reserves held by the rest of the world are expected to end the year with a second successive contraction, it added.
El Nino could also have a negative effect on the next harvests.
The turmoil in the rice market comes as global food prices have been progressively easing from a peak last year after war broke out between major grain producers Russia and Ukraine.
The FAO's global food price index, which tracks monthly changes in international prices of a basket of food commodities, averaged 121.4 points in August, down 2.1 percent from July.
The index was 24 percent below the summit it reached in March 2022.
Prices of cereal, meat, dairy and vegetable oils all fell in August.
Sugar prices, however, rose by 1.3 percent due to ""heightened concerns over the impact of the El Nino phenomenon on sugarcane crops, along with below-average rains in August and persistent dry weather conditions in Thailand"".
'Modest' recovery
Global food prices had slightly rebounded in July when Russia pulled out of a deal brokered by the UN and Turkey that had enabled Ukraine to ship grains via the Black Sea.
The FAO said on Friday it had lowered its forecast for world trade in cereals in 2023 and 2024 to 466 million tonnes -- a 1.7 percent drop from the previous marketing season.
""Traded volumes of wheat and maize are all predicted to decline, due to a mix of reasons, including falling exports by Ukraine due to trade disruptions associated with the ongoing war,"" it said.
""FAO has also lowered its forecast for world trade in rice from the July figure considering the stepped-up export restrictions by India,"" the FAO added.
An expected recovery of the rice trade in 2024 would be ""modest"" if the India restrictions are protracted and El Nino disrupts production in other Asian exporters, the FAO added.
Add NDTV As A Trusted Source
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
Track Latest News Live on NDTV.com and get news updates from India and around the world
Follow us:
Food And Agriculture Organization, India Rice Export Ban","Paris, France",https://www.ndtv.com/india-news/rice-prices-hit-15-year-high-globally-after-india-curbs-un-food-body-4375733
6/23/2023,Assam Floods: Nearly 5 Lakh People Affected Across 22 Districts,"Assam Floods: In the last 24 hours 561 people have been rescued.
Guwahati:
Nearly 4.96 lakh people have been severely affected in 22 districts of Assam as the flood situation deteriorated on Thursday. One person died in Tamulpur after drowning in flood waters.
According to the flood report of Assam State Disaster Management Authority (ASDMA), the flood situation in Bajali is more worst as nearly 2.60 lakh people have been affected in the district followed by 77702 people affected in Nalbari, 65221 people in Barpeta, 25613 people in Lakhimpur, 24023 people in Baksa, 19208 people in Tamulpur, 13704 people in Darrang, 6538 people in Kokrajhar district.
The flood waters have submerged 14091.90 hectares of cropland in the flood-hit districts.
1366 villages under 58 revenue circles in Bajali, Baksa, Barpeta, Biswanath, Bongaigaon, Chirang, Darrang, Dhemaji, Dhubri, Dibrugarh, Golaghat, Hojai, Kamrup, Kokrajhar, Lakhimpur, Majuli Nagaon, Nalbari, Sonitpur, Tamulpur district have affected in the deluge.
Following the torrential rain, the water level of the Brahmaputra River is flowing above the danger level mark at Neamatighat in Jorhat district and at Dhubri, Beki River at Road Bridge, Manas River at Nh Road Crossing, Pagladiya River at Nt Road Crossing, Puthimaririver at Nh Road Crossing.
On the other hand, the district administration has set up 83 relief camps, and 79 relief distribution centres in 11 flood-hit districts and 14035 people have taken shelter in these relief camps.
Many others have taken shelter on roads, highlands, and embankments.
The ASDMA flood report also stated that 3,46,639 domestic animals have also affected due to the flood.
NDRF, SDRF, Fire & Emergency services, and Civil Defence personnel are engaged in rescue operations and in the last 24 hours they have rescued 561 flood-affected people.
On the other hand, in the last 24 hours, the flood waters breached 10 embankments and damaged 3 other embankments, 92 roads, 3 bridges, several Anganwadi centres, irrigation canals, and culverts.
Add NDTV As A Trusted Source
(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)
Track Latest News Live on NDTV.com and get news updates from India and around the world

Assam Floods, Assam Rain, Assam Floods 2023",Assam,https://www.ndtv.com/india-news/assam-floods-nearly-5-lakh-people-affected-across-22-districts-4145350
6/17/2023,"First Wave Of Flash Floods In Assam This Year, 34,000 Affected In 11 Districts","Assam Floods: 11 relief distribution centres, 8 in Lakhimpur and 2 in Udalguri, have been set up.
Guwahati:
With heavy rains for the past few days, Assam is witnessing the first wave of flash floods this year. Incessant rainfall is inundating new areas across 11 districts and impacting over 34,000 people.
Most of the rivers, including the Brahmaputra, have rising water levels at different places though none are flowing above the danger mark, according to the daily flood report of the Assam State Disaster Management Authority (ASDMA).
34,189 people -- 14, 675 women and 3,787 children -- have been affected by the deluge.
Bishwanath, Darrang, Dhemaji, Dibrugarh, Lakhimpur, Tamulpur and Udalguri are among the affected districts.
Lakhimpur is the worst hit with over 23,516 people affected, followed by Dibrugarh with 3,857, Darrang with 2231, Bishwanath with 2231, and Dhemaji with 1,085.
Eleven relief distribution centres, eight in Lakhimpur and two in Udalguri, have been set up.
Altogether, 77 villages have been adversely impacted by floods and 209.67 hectares of crop areas have been damaged across Assam, the ASDMA said.
Four embankments, two each in Lakhimpur and Udalguri, have been breached.
Massive erosions have been reported from Biswanath, Bongaigaon, Dibrugarh, Golaghat, Jorhat, Karbi Anglong West, Lakhimpur, Morigaon, Nalbari, Sonitpur, Tamulpur and Udalguri districts, the ASDMA said.
",Assam,https://www.ndtv.com/india-news/assam-floods-2023-first-wave-of-flash-floods-in-assam-this-year-34-000-affected-in-11-districts-4128552
10/11/2023,High stakes: On the Assembly elections in five States in November 2023,"There is a tendency to equate elections to the five States of Chhattisgarh, Mizoram, Madhya Pradesh, Rajasthan and Telangana, scheduled for next month, as a'semi-final' before the Lok Sabha polls, but it is wrong to do so as most have populations that rival that of major countries and have specific electoral concerns. What distinguishes this particular cycle of elections is the largely bipolar nature of the contest between the Bharatiya Janata Party and the Indian National Congress in three of them, with regional parties being significant only in Mizoram and Telangana. In all three north-central Indian States with a large Hindi-speaking population, the BJP has sought to cash in on the popularity of the Union government and increased support for its unabashed Hindutva ideology. The Congress seeks to upend this by promising a caste census and focusing on its record of implementing welfare measures, or through a list of committed guarantees. In Rajasthan, Chief Minister Ashok Gehlot remains popular on account of his government's welfare measures, but his MLAs do not enjoy the same confidence, complicating his party's task to retain power, even if the scourge of factionalism seems to have been muted for now. In Madhya Pradesh, Chief Minister Shivraj Chouhan has spent 18 years at the helm and faces anti-incumbency over issues related to government performance on the economy and social discrimination, but the fertile ground for Hindutva ideology in the State has provided the BJP a cache of committed voters that has kept it in the fray.",India,https://www.thehindu.com/opinion/editorial/high-stakes-the-hindu-editorial-on-the-assembly-elections-in-five-states-in-november-2023/article67404748.ece
12/5/2023,"Assembly Election Results 2023 Analysis: ZPM set to form govt in Mizoram; with 3 key wins, BJP expands its political footprint","Election Results 2023 Analysis: BJP's emphatic wins in Madhya Pradesh, Chhattisgarh and Rajasthan, where leader after leader credited Modi for the partyís impressive showing, also raise questions about the leadership of the Congress, especially Rahul Gandhi.Assembly Election Results 2023 Analysis: While the counting of votes is still underway in Mizoram, the Zoram Peopleís Movement ó that emerged as a serious contender in these Assembly elections ó has already won a clear majority, and is set to dislodge the ruling Mizo National Front (MNF) government. The ZPM has clinched 21 seats so far, with MNF grabbing 7, followed by BJP, which has won 2.",India,https://indianexpress.com/article/political-pulse/assembly-election-results-2023-live-analysis-madhya-pradesh-rajasthan-telangana-chhattisgarh-mizoram-vote-counting-today-9051686/
