date,heading,main_content,location,url
10/31/2022,RBI's emergency meeting: Central bank in tight spot over steep interest rates and rising inflation,"Central banks worldwide are currently facing a tough question: why did their interest rate hike decisions fail to curb rising inflation? The Reserve Bank of India will have to explain its actions (and plan) to the Centre by the second week of November. The bank's monetary policy committee will hold an emergency meeting to prepare the response on Thursday.

The RBI has to explain to the government the uncontrolled price rise for three straight quarters under an inflation-targeting mandate.
The RBI has raised the benchmark interest rate (repo) four times since April 2022.
Despite the hawkish rate hike policy, inflation rose to 7.41 per cent in September 2022.
The current inflation rate is much higher than India's target rate of four per cent.
Inflation is well beyond Parliament's upper tolerance limit of six per cent.
WHY IT MATTERS:

Policymakers face a stark choice - rising inflation will likely keep central banks lifting interest rates rapidly. This could further increase the cost of imports and debt service for many countries, including India. The RBI has to explain the current and future moves to curb inflation by November 12.Experts say that policy rate hikes will continue in the coming days but will be less aggressive and more calibrated. “It is likely to be less aggressive, more data-dependent, and focused on anchoring inflation/inflationary expectations, as opposed to the rate hikes which started in May 2022, to essentially align the policy rate to surging inflation,” India Ratings and Research said on Monday said.

IN NUMBERS:

The RBI has been raising interest rates to curb inflation since May 2022 after inflation touched 7.8 per cent in April 2022, hitting an eight-year high. As a result, the repo rate went up from four per cent in April 2022 to 5.9 per cent on September 30. After that, many banks started to raise their lending rates, either the marginal cost of funds-based lending rate or the repo-linked lending rate. As a result, most lending rates are now at a three-year high in India. The weighted average lending rate, an indicator of all kinds of lending rates of banks on fresh loans, increased by 70 bps from April to August 2022. However, the outstanding loans grew at a slower pace. Private sector banks continued to have the highest rate amongst the three bank groups.

THE BIG PICTURE:

Recently, in its half-yearly update, the Washington-based International Monetary Fund said the ""worst was yet to come"", and a third of the global economy will be in recession next year. The rising cost of living is one of the leading causes behind the downfall of global output.The US, the EU, and the UK have reported inflation reaching levels not experienced since the early 1980s. In most places, high food prices are behind the surge. THE BOTTOMLINE:

India's consumer prices have risen above six per cent since January, hitting an eight-year high in April. When prices go up, people buy fewer of the higher-priced goods. Policymakers see rising risks of high inflation and rising interest rates too. The current inflation trend is likely to keep the RBI lifting interest rates as a single available remedy which has yet to materialise. High prices are a real pain, but rising interest rates will worsen in the coming days.",India,https://www.indiatoday.in/diu/story/rbi-emergency-meeting-central-bank-in-tight-spot-over-steep-interest-rates-and-rising-inflation-2291615-2022-10-31
2/2/2022,"Coronavirus updates | February 2, 2022","The World Health Organisation chief said Tuesday that 90 million cases of coronavirus have been reported since the omicron variant was first identified 10 weeks ago â€” amounting to more than in all of 2020, the first year of the COVID-19 pandemic.",Global,https://www.thehindu.com/news/national/coronavirus-live-updates-february-2-2022/article38362916.ece
9/21/2022,"Brace for chill: How La Nina will bring harsh winter, severe cold to India","After one of the heaviest monsoons that triggered multiple cloudbursts, flooding and landslides across India, the country is bracing for a colder-than-average winter this year due to La Nina conditions. It is predicted to be among the strongest of recent years, developing with a 71 per cent likelihood by the end of 2025, according to forecasts from the India Meteorological Department (IMD) and the US Climate Prediction Centre. These conditions will bring severe cold waves, especially across northern India, impacting millions.

La Nina, meaning “Little Girl” in Spanish, is a climate phenomenon characterised by unusually cold sea surface temperatures in the Equatorial Pacific Ocean. It is part of the El Nio-Southern Oscillation (ENSO) cycle, which alternates between La Nina’s cooling and El Nio’s warming of the Pacific waters. During La Nina, the eastern Pacific near South America experiences cooler waters, while the western Pacific near Indonesia and Australia is warmer. This gradient influences global weather patterns, often causing a temporary global cooling effect.

The cooling of the Pacific Ocean during La Nina changes atmospheric circulation patterns by shifting the jet streams, fast flowing air currents high in the atmosphere, downwards over Asia. This results in an increase in cold wave spells as frigid air penetrates deeper into the northern Indian plains, generating harsh winters and frequent cold waves. India generally benefits from La Nina’s impact as it often brings heavier monsoon rains, which aid agriculture and replenish groundwater.

However, the winters tend to be colder, and in hilly regions receiving snowfall, La Nina can cause heavy snow that disrupts crop production and transportation networks. Despite La Nina’s usual forecast patterns, its behaviour has become less predictable due to the increasing influence of climate change. Rising greenhouse gas emissions create complex interactions that sometimes override typical La Nina effects.

The World Meteorological Organisation recently noted that some regions might experience above-normal temperatures even during La Nina phases, adding uncertainty to long-term forecasts.

While La Nina is expected to benefit Indian agriculture through enhanced monsoons in 2025, it simultaneously raises concerns about extreme cold waves. Experts urge preparedness for the harsh winter ahead, recommending measures to protect vulnerable populations from the cold and emphasising the growing challenges climate change poses in forecasting seasonal weather.La Nina’s return signals a mix of benefits and challenges for India, promising better rains but also bringing the harsh cold that residents must brace for this winter season.",India,https://www.indiatoday.in/environment/story/how-la-nina-will-bring-harsh-winter-severe-cold-to-india-2790138-2025-09-21
3/22/2022,World Water Day | Running out of water and understanding the scarcity's aftermath,"Water scarcity is not a new issue haunting the world; nevertheless, it is still seen as a challenge that affects billions every year. The increasing water demand, coupled with climate change and mismanagement, has made water a scarce commodity, especially in developing countries like India. Scarcity essentially occurs when there is limited availability of a resource in comparison to its demand. Water scarcity can occur due to a variety of reasons, including pollution, inefficient use and climate change. Most of these reasons point back to the destructive actions and habits of human beings and how humans dig their own graves yet again while being around Mother Nature. Two-thirds of the world’s population is experiencing severe water scarcity for at least one month each year, and over two billion people live in regions with inadequate water supply. The countries that face the most water scarcity are in the Middle East and North Africa and include Bahrain, Cyprus, Kuwait, Lebanon, and Oman. These countries use at least 80% of their water supply for domestic needs, industry, livestock, and irrigation. Today, 2.4 billion people live in water-stressed countries, defined as nations that withdraw 25 percent or more of their renewable freshwater resources to meet water demand.",Global,https://www.thehindu.com/children/world-water-day-running-out-of-water-and-understanding-the-scarcitys-aftermath/article69312677.ece
3/10/2022,"Punjab Election Results 2022 updates | AAP secures an overwhelming 92 seats, set to form govt.","The Aam Aadmi Party registered a landslide victory in the Punjab Assembly polls by wining 92 seats while the ruling Congress party faced a humiliating defeat, restricted to just 18 seats in the 117-member House.The Shiromani Akali Dal (SAD) also received a major jolt as it could only win three seats while its alliance partner, the Bahujan Samaj Party (BSP) won one seat. The alliance of Bharatiya Janta Party-Punjab Lok Congress-Shiromani Akali Dal (Sanyukt) also failed to leave any mark as the BJP was able to register a win on only 2 seats, the other two partners failed to even open their account. One seat went to an Independent candidate.
",India,https://www.thehindu.com/elections/punjab-assembly/punjab-election-results-2022-live-updates/article65207346.ece
4/13/2022,‘Indian medical devices industry set to grow $50 billion by 2030’,"The Indian medical devices industry projected to grow at a Compounded Annual Growth Rate (CAGR) of up to 20% is expected to reach the size of $50 billion by 2030 and $250 billion by 2047, a top industry executive said. “India’s medical device industry, currently valued at $11 billion, is growing at a staggering CAGR of 18-20%, underscoring its rapid expansion and global competitiveness. It is projected to reach $50 billion by 2030 and over $250 billion by 2047,” said Dr. Rajiv Chhibber, Vice President, External Affairs at Sahajanand Medical Technologies Ltd., and Joint Coordinator of Government and Public Affairs at AiMeD.",India,https://www.thehindu.com/business/indian-medical-devices-industry-set-to-grow-50-billion-by-2030/article68286584.ece
6/27/2022,Monsoon floods devastate Assam again: Here's why this happens and will likely get much worse,"Floods have wreaked havoc on millions of people's lives in the Northeast — especially in Assam — and the neighbouring country, Bangladesh. In recent years, the occurrence of floods has increased globally.

This year, at least 532 people have died so far across the country due to heavy rain and floods during the monsoon season.
Assam is among the worst-hit regions, where the floods’ death toll rose to 127, and millions have been affected.Flood-hit 2,524 villages across 27 districts in Assam.
WHY IT MATTERS

Floods in Assam occur every monsoon (June to September). But this year, the situation has gotten worse. Deadly floods have claimed hundreds of lives and left over five million people struggling daily for food and fresh water, along with the threat of waterborne infectious diseases.

IN NUMBERS

According to the National Flood Commission, around 40 million hectares of land in India are flood-prone, and an average of 18.6 million hectares of land gets affected annually. The annual average cropped area affected is approximately 3.7 million hectares.

During the monsoons in 2020, India experienced a series of deadly floods that claimed 1,282 lives.The most flood-prone areas in the country are in the basins of the Brahmaputra, the Ganga, and the Meghana rivers in the North and the Northeast. Nearly 40 per cent of the total land area of Assam is flood-prone. About nine per cent of the country’s flood-prone land lies in the state and the state faces three to four waves of ravaging floods almost every year.

BIG PICTURE

In 2021, 223 flood disasters occurred globally — almost 37 per cent higher than the average numbers of the last two decades (2001-2020) — according to the Centre for Research on the Epidemiology of Disasters. However, they were nearly 20 per cent less deadly: 4,143 people were killed in 2021 due to floods compared to the average of 5,185 annual casualties between 2001 and 2020.However, global economic losses due to flooding are estimated to have doubled last year compared to the average annual loss in the previous two decades. India faced around USD 3.1 billion in economic losses last year.

Data shows that India is among the top countries that faced more floods annually with an average of 316 occurrences in the last century (1900-2022), followed by China (311) and Indonesia (256).

BANGLADESH: WORST MONSOON IN 20 YEARSBangladesh is considered one of the world's most climate-vulnerable countries. At least 82 people have been killed, and millions are in need of help after flood water submerged 80 per cent of the Sylhet region in what is arguably the worst monsoon in 20 years.WHY DOES IT HAPPEN EVERY YEAR?

Nearly 75 per cent of the total Indian rainfall is concentrated over a short monsoon season of four months. The rivers witness heavy discharge during these months, leading to widespread floods. Assam has a vast network of rivers which makes the state prone to disasters like floods.

The Brahmaputra and Barak rivers, with more than 50 tributaries, cause flood devastation during the monsoon period. The flood problem in the state is further intensified due to flash floods from rivers flowing down from neighbouring states like Arunachal Pradesh and Meghalaya.

Another major challenge Assam faces is bank erosion by the Brahmaputra and the Barak rivers and their tributaries. According to flood-related government surveys, the Brahmaputra and its tributaries erode almost 8,000 hectares of land every year.

""The Brahmaputra river bed has expanded by a large margin post-Assam earthquake, and when the environmental flows (e-flows) of the river are high, erosion is also extremely high. The river bed expansion is one of the major reasons, but the intensity of floods is high due to the loss of natural ecosystems like wetlands. Managing floods effectively at the basin level calls for hybrid and practical solutions focused on water and soil conservation,"" Abinash Mohanty, Programme Lead, Council on Energy, Environment and Water (CEEW), told India Today.

INCREASING FLOOD RISKExperts say flood risk is increasing due to heavier rains and storms fueled by climate change and other factors like population growth and increased development near coasts and rivers.

India, Bangladesh, and Indonesia, for example, have some of the largest populations affected by riverine and coastal floods each year. By 2030, these three countries will be home to 44 per cent of the world's population annually affected by riverine floods and 58 per cent of the population affected by coastal floods.

""By 2030, the number of people impacted by floods will double worldwide — from 65 million to 132 million due to riverine flooding and from 7 million to 15 million due to coastal flooding,"" the World Resources Institute’s Aqueduct Floods Tool warned.

Experts say that flood risks are related to climate change and this risk needs to be reduced with proper strategy.""Assam has experienced a two-fold increase in extreme flood events in the last five decades. Assam's flood mitigation strategy calls for investing in nature-based solutions and reviving the traditional disaster management practices so that communities can become flood-ready, as riverbed erosion is at an all-time high. Climate-proofing of hard infrastructure will be crucial to flood management plans,” Mohanty further said.

He added, “Further, these plans should be based on granular risk assessments through a Climate Risk Atlas that captures the evolving risk landscapes and helps decision-makers and communities map critical vulnerabilities and plan appropriate strategies.”

",India,https://www.indiatoday.in/diu/story/monsoon-floods-devastate-assam-again-why-this-happens-1967419-2022-06-27
10/25/2022,What makes ICC Men's T20 World Cup 2022 different?,"When the ICC Men’s T20 World Cup returned after five years in 2021, it broke viewership records in several regions.  

The India-Pakistan encounter became the most-viewed T20 match in history by clocking a record reach of 167 million viewers, exceeding the previous high of the India-West Indies semi-final match from the 2016 edition of the ICC event held in India.

So are we going to witness another record breaking year?

Namibia pulled off a shock win over 2014 champions Sri Lanka on the opening day of the latest edition of ICC T20 World Cup in Australia that began on 16th October and set to run till November 13th. On the second day, two-time winners West Indies crashed to another shocking 42-run defeat by Scotland.
 
These are indications of the more interesting things to come. The eighth edition of the global showpiece tournament features 16 teams playing 45 matches in seven Australian cities spread across four different time zones. The marquee event will expand to 20 teams in 2024.

With the completion of the qualifying phase, where eight teams battled for four vacant spots, the Super 12s started with a bang in Sydney on Sunday when the hosts met New Zealand in a rematch of last year's final.India were dealt a huge blow with Jasprit Bumrah ruled out due to a back injury. Mohammed Shami, who has not featured in in T20Is since the last T20 World Cup, was drafted as his replacement in the squad. 

India, Australia, England, Pakistan, New Zealand, and South Africa, in that order, are the top favourites this year to lift the trophy. Pakistan have one of the strongest bowling attacks in the world.

Karan Taurani, Senior Vice-President, Elara Capital says, cricket fatigue setting in but T20 World Cup viewership not affected. Digital to get a boost as matches scheduled for Indian afternoon/evening. Overall viewership to be stable unless India underperforms The reigning champions, Australia will look to make the most of home conditions to defend their crown. Australia are also hosting the T20 World Cup for the first time. No host nation has ever won the T20 World Cup and no team has won back-to-back titles in the 15-year history of the world cup. But at the same time, Australia are the first to defend the title at home. 
A number of changes to Playing Conditions by ICC have come into effect on October 1. In a format of small margins, these changes may become match-defining and deciding moments in Australia. The law related to the running out of a non-striker while they back up out of the crease, informally called ‘Mankading’ after former India cricket Vinoo Mankad, has been moved from the ‘Unfair Play’ section to the ‘Run out’ section.

With the normalisation of the practice, especially after Deepti Sharma’s run out of Charlie Dean during India’s tour of England last month, non-strikers will be on their toes. 

A change that came earlier in the year is the in-match over rate penalty. The failure of a fielding team to bowl their overs by the scheduled cessation time leads to an additional fielder having to be brought inside the fielding circle for the remaining overs of the innings.The use of saliva to polish the ball has been permanently banned. Further, when a batsman is out caught, the new one will coming at the striker's end, regardless of whether the batsman crossed prior to the catch being taken.
A new penalty is in place for when the fielding side breaches the law on unfair movement. Any movement deemed unfair and deliberate by fielders while a bowler is running in to bowl now results in the umpire awarding five penalty runs to the batting side, in addition to the delivery being a dead ball.
This time around, India, the world’s top-ranked T20 side, will be looking for a much better showing than their group-stage elimination in 2021.

Speaking to Business Standard, Taurani of Elara Capital says, 2021 WC saw ad revenues of Rs 800-1,000 crore. Marquee events see 15-17% CAGR but growth will be muted this time. New age firms not spending aggressively, they account for 20% of ad spends. Lower TV viewership will impact overall ad revenues negatively.

Elara analyst Karan Taurani says the viewership gap for the tournament between digital and TV is just about 10%.

But because of favourable time zones and mobility restrictions going away, digital viewership could end up crossing TV’s this time. This T20 World Cup will attract an estimated TV audience of 390-400 million and digital audience of 350-400 million. However, TV will still command a higher ad revenue share but viewership growth will be substantially better for digital.
The Australian event follows a run of four T20 World Cups in Asia. As such, fast bowlers will enjoy Australia's bouncy wickets. With more teams better placed than last year, a new host country and interesting rule changes, the fight for the $1.6 million trophy will be anything but a boring affair. ",Global,https://www.business-standard.com/podcast/sports/what-makes-icc-men-s-t20-world-cup-2022-different-122102500094_1.html
9/3/2022,India overtakes U.K. to become fifth largest economy in the world,"With India being the world's fastest growing major economy, its lead over the U.K. will widen in the next few years. India has overtaken the U.K. to become the world's fifth-largest economy and is now behind only the US, China, Japan and Germany, according to IMF projections.",Global,https://www.thehindu.com/news/national/india-overtakes-uk-to-become-fifth-largest-economy-in-the-world/article65844906.ece
9/2/2022,India surpasses UK to become 5th largest economy,"In a significant development, India has surpassed the United Kingdom to become the fifth-largest economy globally, as per a report by Bloomberg. The country had outpaced England during the preceding three months of 2021 and was concluded as the fifth-largest economy.The update has pushed the UK to the sixth position as it had been ranked during the 2019 financial year, as per the report. As per Bloomberg's study, the size of the economy of the country in 'nominal' cash terms in the quarter through March was USD 854.7 million, while the UK stood at USD 816 million. Reports suggest the mark was on an adjusted basis and on the basis of using the dollar exchange rate on the rate during the last day of the relevant quarter. he update came two days after the government shared the GDP data for the first quarter. As per reports, the Indian economy is growing at 13.5 per cent year-on-year. While this number was less than what the RBI had estimated, the rate is said to be the highest amongst developing countries.

India is projected to grow at around 7 per cent this fiscal year.",Global,https://www.indiatoday.in/business/story/india-overtakes-uk-to-become-5th-largest-economy-in-the-world-1995870-2022-09-02
8/16/2022,India at 75 | Scrolls depicting legacy of freedom fighters from across India displayed on walls of Red Fort,"As part of the Azadi ka Amrit Mahotsav, several freedom fighters, well-known ones and unsung heroes, have been celebrated through various events held by the Central government since its announcement by PM Modi in March 2021

 Decorative scrolls depicting portraits of several freedom fighters from across India and the country's cultural and natural heritage were displayed on the walls of the Red Fort as India celebrated 75th anniversary of its Independence in an euphoric mood on Monday.",India,https://www.thehindu.com/news/national/india-at-75-scrolls-depicting-legacy-of-freedom-fighters-from-across-india-displayed-on-walls-of-red-fort/article65771015.ece
9/7/2022,"Bharat Jodo Yatra was massive booster dose for Congress, says Jairam Ramesh","It provided the impetus for the Manipur to Mumbai Bharat Jodo Nyay Yatra during Jan-March 2024, Congress leader Jairam Ramesh added. Congress leader Jairam Ramesh on Saturday (September 7, 2024) said the Rahul Gandhi-led Bharat Jodo Yatra from Kanyakumari to Kashmir was a ""massive booster dose"" for the party and heralded a change in the country's politics.",India,https://www.thehindu.com/news/national/bharat-jodo-yatra-was-massive-booster-dose-for-congress-says-jairam-ramesh/article68616688.ece
